t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
418.9,-181.15,-92.249,29.595,-3.2427
428.8,-181.15,-92.249,28.595,-3.2427
438.7,-181.15,-92.249,27.595,-4.2427
448.6,-180.15,-92.249,27.595,-4.2427
458.5,-180.15,-92.249,25.595,-3.2427
468.4,-180.15,-94.249,25.595,-4.2427
478.3,-180.15,-94.249,27.595,-3.2427
488.1,-178.15,-92.249,25.595,-5.2427
498.0,-177.15,-93.249,24.595,-6.2427
507.9,-178.15,-93.249,24.595,-5.2427
517.8,-176.15,-94.249,24.595,-5.2427
527.7,-176.15,-93.249,23.595,-5.2427
537.6,-176.15,-93.249,25.595,-4.2427
547.5,-175.15,-95.249,23.595,-4.2427
557.3,-176.15,-93.249,25.595,-4.2427
567.2,-175.15,-95.249,23.595,-5.2427
577.1,-177.15,-94.249,25.595,-5.2427
587.0,-175.15,-95.249,25.595,-5.2427
596.9,-177.15,-95.249,23.595,-5.2427
606.8,-175.15,-98.249,21.595,-5.2427
616.7,-176.15,-98.249,22.595,-5.2427
626.5,-177.15,-98.249,19.595,-6.2427
636.4,-176.15,-98.249,20.595,-6.2427
646.3,-176.15,-98.249,18.595,-7.2427
656.2,-175.15,-99.249,17.595,-7.2427
666.1,-174.15,-99.249,17.595,-9.2427
676.0,-174.15,-99.249,16.595,-11.243
685.9,-173.15,-98.249,11.595,-10.243
695.7,-170.15,-96.249,12.595,-10.243
705.6,-170.15,-97.249,12.595,-11.243
715.5,-168.15,-97.249,12.595,-9.2427
725.4,-167.15,-92.249,10.595,-9.2427
735.3,-164.15,-91.249,9.5954,-9.2427
745.2,-163.15,-92.249,6.5954,-13.243
755.1,-165.15,-92.249,2.5954,-13.243
764.9,-172.15,-95.249,5.5954,-13.243
774.8,-175.15,-95.249,0.59544,-14.243
784.7,-180.15,-99.249,-0.40456,-15.243
794.6,-187.15,-99.249,0.59544,-13.243
804.5,-189.15,-102.25,4.5954,-11.243
814.4,-193.15,-103.25,11.595,-7.2427
824.3,-195.15,-102.25,16.595,-5.2427
834.1,-197.15,-102.25,22.595,-3.2427
844.0,-198.15,-102.25,25.595,-1.2427
853.9,-198.15,-101.25,25.595,-1.2427
863.8,-198.15,-101.25,25.595,-1.2427
873.7,-199.15,-98.249,27.595,-0.24275
883.6,-200.15,-98.249,28.595,-0.24275
893.5,-202.15,-97.249,30.595,-0.24275
903.3,-203.15,-96.249,27.595,-1.2427
913.2,-202.15,-95.249,29.595,-1.2427
923.1,-203.15,-94.249,29.595,-0.24275
933.0,-203.15,-92.249,28.595,-3.2427
942.9,-204.15,-90.249,23.595,-4.2427
952.8,-202.15,-90.249,22.595,-4.2427
962.7,-203.15,-87.249,21.595,-6.2427
972.5,-203.15,-87.249,18.595,-7.2427
982.4,-203.15,-84.249,14.595,-9.2427
992.3,-199.15,-82.249,14.595,-9.2427
1002.2,-201.15,-81.249,14.595,-10.243
1012.1,-197.15,-79.249,17.595,-8.2427
1022.0,-193.15,-75.249,17.595,-8.2427
1031.9,-192.15,-74.249,15.595,-9.2427
1041.7,-189.15,-70.249,16.595,-8.2427
1051.6,-189.15,-70.249,16.595,-8.2427
1061.5,-181.15,-66.249,18.595,-8.2427
1071.4,-181.15,-66.249,18.595,-8.2427
1081.3,-175.15,-62.249,17.595,-8.2427
1091.2,-175.15,-62.249,17.595,-8.2427
1101.1,-170.15,-59.249,19.595,-7.2427
1110.9,-170.15,-59.249,19.595,-7.2427
1120.8,-167.15,-58.249,18.595,-6.2427
1130.7,-167.15,-58.249,18.595,-6.2427
1140.6,-162.15,-57.249,17.595,-7.2427
1150.5,-162.15,-57.249,17.595,-7.2427
1160.4,-157.15,-55.249,15.595,-9.2427
1170.3,-157.15,-55.249,15.595,-9.2427
1180.1,-152.15,-54.249,12.595,-10.243
1190.0,-152.15,-54.249,12.595,-10.243
1199.9,-152.15,-53.249,11.595,-11.243
1209.8,-151.15,-51.249,11.595,-11.243
1219.7,-150.15,-52.249,6.5954,-14.243
1229.6,-146.15,-52.249,6.5954,-14.243
1239.5,-144.15,-53.249,2.5954,-15.243
1249.3,-145.15,-52.249,2.5954,-15.243
1259.2,-144.15,-52.249,-0.40456,-18.243
1269.1,-143.15,-52.249,-1.4046,-18.243
1279.0,-142.15,-52.249,-3.4046,-19.243
1288.9,-142.15,-52.249,-6.4046,-20.243
1298.8,-141.15,-52.249,-4.4046,-20.243
1308.7,-137.15,-52.249,-5.4046,-19.243
1318.5,-138.15,-52.249,-7.4046,-21.243
1328.4,-139.15,-52.249,-10.405,-23.243
1338.3,-137.15,-52.249,-9.4046,-22.243
1348.2,-138.15,-52.249,-11.405,-23.243
1358.1,-136.15,-52.249,-11.405,-23.243
1368.0,-135.15,-50.249,-13.405,-23.243
1377.9,-132.15,-49.249,-16.405,-24.243
1387.7,-131.15,-49.249,-12.405,-22.243
1397.6,-128.15,-49.249,-16.405,-22.243
1407.5,-130.15,-47.249,-16.405,-23.243
1417.4,-127.15,-46.249,-19.405,-23.243
1427.3,-124.15,-44.249,-19.405,-25.243
1437.2,-124.15,-44.249,-22.405,-26.243
1447.1,-126.15,-44.249,-26.405,-27.243
1456.9,-127.15,-46.249,-26.405,-28.243
1466.8,-132.15,-48.249,-26.405,-28.243
1476.7,-135.15,-47.249,-29.405,-27.243
1486.6,-136.15,-47.249,-25.405,-26.243
1496.5,-138.15,-48.249,-22.405,-25.243
1506.4,-140.15,-47.249,-19.405,-23.243
1516.3,-140.15,-47.249,-15.405,-21.243
1526.1,-142.15,-48.249,-11.405,-18.243
1536.0,-144.15,-48.249,-7.4046,-17.243
1545.9,-143.15,-48.249,-2.4046,-14.243
1555.8,-143.15,-48.249,1.5954,-13.243
1565.7,-144.15,-47.249,3.5954,-12.243
1575.6,-142.15,-46.249,3.5954,-12.243
1585.5,-144.15,-47.249,4.5954,-11.243
1595.3,-142.15,-44.249,6.5954,-12.243
1605.2,-142.15,-45.249,4.5954,-13.243
1615.1,-139.15,-43.249,3.5954,-13.243
1625.0,-138.15,-42.249,0.59544,-16.243
1634.9,-138.15,-42.249,-2.4046,-16.243
1644.8,-137.15,-40.249,-3.4046,-18.243
1654.7,-137.15,-40.249,-7.4046,-19.243
1664.5,-137.15,-40.249,-10.405,-22.243
1674.4,-138.15,-39.249,-12.405,-23.243
1684.3,-141.15,-39.249,-14.405,-23.243
1694.2,-137.15,-39.249,-15.405,-22.243
1704.1,-138.15,-38.249,-15.405,-24.243
1714.0,-138.15,-38.249,-15.405,-24.243
1723.9,-138.15,-38.249,-13.405,-23.243
1733.7,-139.15,-38.249,-11.405,-21.243
1743.6,-137.15,-36.249,-8.4046,-20.243
1753.5,-136.15,-37.249,-8.4046,-20.243
1763.4,-136.15,-35.249,-5.4046,-19.243
1773.3,-137.15,-35.249,-8.4046,-21.243
1783.2,-137.15,-35.249,-7.4046,-19.243
1793.1,-134.15,-33.249,-8.4046,-20.243
1802.9,-134.15,-33.249,-7.4046,-19.243
1812.8,-132.15,-30.249,-7.4046,-20.243
1822.7,-132.15,-30.249,-9.4046,-21.243
1832.6,-130.15,-28.249,-10.405,-20.243
1842.5,-130.15,-28.249,-11.405,-22.243
1852.4,-127.15,-26.249,-14.405,-23.243
1862.3,-127.15,-26.249,-16.405,-23.243
1872.1,-125.15,-24.249,-16.405,-24.243
1882.0,-125.15,-24.249,-18.405,-25.243
1891.9,-122.15,-22.249,-21.405,-25.243
1901.8,-122.15,-22.249,-22.405,-27.243
1911.7,-119.15,-21.249,-24.405,-27.243
1921.6,-119.15,-21.249,-26.405,-29.243
1931.5,-118.15,-20.249,-27.405,-29.243
1941.3,-116.15,-19.249,-26.405,-28.243
1951.2,-113.15,-18.249,-26.405,-28.243
1961.1,-113.15,-17.249,-29.405,-29.243
1971.0,-112.15,-16.249,-29.405,-29.243
1980.9,-110.15,-16.249,-31.405,-31.243
1990.8,-108.15,-16.249,-30.405,-30.243
2000.7,-106.15,-15.249,-33.405,-30.243
2010.5,-104.15,-14.249,-34.405,-32.243
2020.4,-102.15,-11.249,-35.405,-31.243
2030.3,-100.15,-11.249,-33.405,-32.243
2040.2,-97.154,-10.249,-34.405,-30.243
2050.1,-96.154,-7.2491,-36.405,-32.243
2060.0,-96.154,-7.2491,-36.405,-32.243
2069.8,-92.154,-5.2491,-39.405,-32.243
2079.7,-90.154,-4.2491,-40.405,-34.243
2089.6,-89.154,-2.2491,-44.405,-33.243
2099.5,-90.154,-4.2491,-40.405,-33.243
2109.4,-94.154,-5.2491,-42.405,-34.243
2119.3,-98.154,-7.2491,-40.405,-33.243
2129.2,-101.15,-7.2491,-39.405,-32.243
2139.1,-103.15,-8.2491,-39.405,-32.243
2148.9,-104.15,-9.2491,-30.405,-28.243
2158.8,-106.15,-9.2491,-30.405,-28.243
2168.7,-109.15,-9.2491,-20.405,-22.243
2178.6,-106.15,-8.2491,-20.405,-22.243
2188.5,-108.15,-9.2491,-12.405,-18.243
2198.4,-109.15,-9.2491,-12.405,-18.243
2208.2,-109.15,-9.2491,-6.4046,-15.243
2218.1,-110.15,-9.2491,-6.4046,-15.243
2228.0,-109.15,-9.2491,-4.4046,-15.243
2237.9,-108.15,-8.2491,-4.4046,-15.243
2247.8,-108.15,-8.2491,-1.4046,-13.243
2257.7,-107.15,-7.2491,-1.4046,-13.243
2267.6,-104.15,-6.2491,-1.4046,-14.243
2277.4,-102.15,-5.2491,-1.4046,-14.243
2287.3,-102.15,-6.2491,-2.4046,-15.243
2297.2,-101.15,-5.2491,-2.4046,-15.243
2307.1,-101.15,-5.2491,-6.4046,-16.243
2317.0,-102.15,-6.2491,-6.4046,-16.243
2326.9,-101.15,-5.2491,-12.405,-20.243
2336.8,-103.15,-5.2491,-12.405,-20.243
2346.6,-103.15,-6.2491,-13.405,-21.243
2356.5,-103.15,-6.2491,-13.405,-21.243
2366.4,-101.15,-5.2491,-15.405,-22.243
2376.3,-104.15,-6.2491,-15.405,-22.243
2386.2,-100.15,-5.2491,-14.405,-21.243
2396.1,-101.15,-5.2491,-14.405,-21.243
2406.0,-100.15,-3.2491,-14.405,-21.243
2415.8,-98.154,-4.2491,-14.405,-22.243
2425.7,-99.154,-4.2491,-15.405,-21.243
2435.6,-98.154,-4.2491,-15.405,-21.243
2445.5,-99.154,-4.2491,-13.405,-21.243
2455.4,-96.154,-4.2491,-14.405,-21.243
2465.3,-95.154,-3.2491,-13.405,-21.243
2475.2,-95.154,-3.2491,-15.405,-21.243
2485.0,-93.154,-0.24908,-16.405,-20.243
2494.9,-93.154,-0.24908,-14.405,-23.243
2504.8,-93.154,-0.24908,-17.405,-21.243
2514.7,-93.154,-0.24908,-17.405,-22.243
2524.6,-91.154,-0.24908,-17.405,-22.243
2534.5,-91.154,-0.24908,-18.405,-22.243
2544.4,-90.154,0.75092,-17.405,-22.243
2554.2,-90.154,0.75092,-18.405,-22.243
2564.1,-87.154,2.7509,-18.405,-22.243
2574.0,-87.154,2.7509,-20.405,-22.243
2583.9,-84.154,3.7509,-18.405,-22.243
2593.8,-84.154,3.7509,-20.405,-22.243
2603.7,-81.154,4.7509,-21.405,-24.243
2613.6,-81.154,4.7509,-23.405,-24.243
2623.4,-77.154,6.7509,-24.405,-24.243
2633.3,-77.154,6.7509,-27.405,-25.243
2643.2,-75.154,8.7509,-27.405,-25.243
2653.1,-72.154,8.7509,-25.405,-25.243
2663.0,-73.154,8.7509,-27.405,-25.243
2672.9,-69.154,9.7509,-29.405,-25.243
2682.8,-67.154,13.751,-28.405,-25.243
2692.6,-64.154,14.751,-30.405,-24.243
2702.5,-62.154,14.751,-30.405,-26.243
2712.4,-64.154,15.751,-28.405,-26.243
2722.3,-66.154,14.751,-29.405,-25.243
2732.2,-71.154,13.751,-29.405,-24.243
2742.1,-74.154,11.751,-29.405,-23.243
2752.0,-77.154,11.751,-28.405,-22.243
2761.8,-79.154,10.751,-21.405,-20.243
2771.7,-80.154,11.751,-18.405,-17.243
2781.6,-84.154,9.7509,-12.405,-16.243
2791.5,-86.154,8.7509,-6.4046,-13.243
2801.4,-87.154,9.7509,-4.4046,-11.243
2811.3,-86.154,8.7509,1.5954,-8.2427
2821.2,-85.154,10.751,2.5954,-6.2427
2831.0,-85.154,10.751,5.5954,-5.2427
2840.9,-84.154,11.751,9.5954,-4.2427
2850.8,-87.154,11.751,8.5954,-5.2427
2860.7,-85.154,11.751,9.5954,-5.2427
2870.6,-83.154,13.751,10.595,-4.2427
2880.5,-84.154,12.751,9.5954,-5.2427
2890.4,-82.154,13.751,10.595,-4.2427
2900.2,-81.154,14.751,10.595,-5.2427
2910.1,-80.154,14.751,9.5954,-4.2427
2920.0,-79.154,14.751,12.595,-4.2427
2929.9,-79.154,14.751,11.595,-4.2427
2939.8,-79.154,14.751,10.595,-6.2427
2949.7,-79.154,14.751,7.5954,-4.2427
2959.6,-79.154,15.751,9.5954,-5.2427
2969.4,-78.154,15.751,8.5954,-5.2427
2979.3,-78.154,13.751,11.595,-2.2427
2989.2,-81.154,13.751,16.595,-1.2427
2999.1,-78.154,13.751,17.595,-1.2427
3009.0,-79.154,14.751,20.595,0.75725
3018.9,-78.154,14.751,20.595,0.75725
3028.8,-77.154,14.751,19.595,2.7573
3038.6,-76.154,14.751,20.595,2.7573
3048.5,-74.154,15.751,21.595,1.7573
3058.4,-73.154,15.751,22.595,0.75725
3068.3,-74.154,17.751,23.595,3.7573
3078.2,-72.154,17.751,25.595,4.7573
3088.1,-72.154,15.751,26.595,5.7573
3098.0,-71.154,17.751,27.595,4.7573
3107.8,-70.154,18.751,23.595,3.7573
3117.7,-70.154,18.751,23.595,3.7573
3127.6,-70.154,18.751,23.595,3.7573
3137.5,-69.154,17.751,20.595,1.7573
3147.4,-69.154,19.751,20.595,1.7573
3157.3,-69.154,19.751,15.595,-0.24275
3167.2,-70.154,17.751,14.595,-2.2427
3177.0,-69.154,19.751,11.595,-3.2427
3186.9,-67.154,18.751,8.5954,-4.2427
3196.8,-65.154,21.751,6.5954,-5.2427
3206.7,-63.154,22.751,6.5954,-5.2427
3216.6,-62.154,23.751,4.5954,-7.2427
3226.5,-62.154,23.751,4.5954,-7.2427
3236.4,-59.154,24.751,1.5954,-7.2427
3246.2,-59.154,24.751,1.5954,-7.2427
3256.1,-55.154,28.751,0.59544,-7.2427
3266.0,-55.154,28.751,0.59544,-7.2427
3275.9,-52.154,28.751,-0.40456,-8.2427
3285.8,-52.154,28.751,-0.40456,-8.2427
3295.7,-56.154,28.751,-6.4046,-10.243
3305.6,-56.154,28.751,-6.4046,-10.243
3315.4,-62.154,25.751,-5.4046,-9.2427
3325.3,-62.154,25.751,-5.4046,-9.2427
3335.2,-65.154,25.751,0.59544,-5.2427
3345.1,-65.154,25.751,0.59544,-5.2427
3355.0,-68.154,24.751,10.595,-0.24275
3364.9,-68.154,24.751,10.595,-0.24275
3374.8,-69.154,25.751,18.595,1.7573
3384.6,-70.154,25.751,18.595,1.7573
3394.5,-68.154,25.751,24.595,4.7573
3404.4,-68.154,26.751,24.595,4.7573
3414.3,-68.154,26.751,26.595,5.7573
3424.2,-67.154,26.751,26.595,5.7573
3434.1,-67.154,25.751,30.595,7.7573
3444.0,-65.154,26.751,33.595,6.7573
3453.8,-64.154,25.751,32.595,6.7573
3463.7,-66.154,27.751,30.595,5.7573
3473.6,-64.154,27.751,30.595,6.7573
3483.5,-60.154,26.751,29.595,3.7573
3493.4,-59.154,28.751,27.595,4.7573
3503.3,-60.154,26.751,23.595,1.7573
3513.2,-61.154,25.751,22.595,0.75725
3523.0,-63.154,24.751,20.595,-1.2427
3532.9,-60.154,24.751,19.595,-1.2427
3542.8,-60.154,24.751,17.595,-2.2427
3552.7,-60.154,23.751,17.595,-2.2427
3562.6,-62.154,22.751,19.595,-0.24275
3572.5,-60.154,21.751,18.595,-1.2427
3582.4,-62.154,20.751,20.595,-0.24275
3592.2,-61.154,19.751,21.595,0.75725
3602.1,-61.154,18.751,23.595,1.7573
3612.0,-61.154,18.751,24.595,1.7573
3621.9,-63.154,18.751,22.595,1.7573
3631.8,-61.154,18.751,22.595,2.7573
3641.7,-58.154,17.751,24.595,2.7573
3651.6,-59.154,15.751,22.595,2.7573
3661.4,-58.154,17.751,23.595,2.7573
3671.3,-59.154,17.751,22.595,1.7573
3681.2,-57.154,16.751,24.595,2.7573
3691.1,-58.154,15.751,24.595,1.7573
3701.0,-58.154,14.751,25.595,3.7573
3710.9,-57.154,14.751,24.595,2.7573
3720.8,-57.154,14.751,24.595,3.7573
3730.6,-56.154,14.751,22.595,1.7573
3740.5,-55.154,15.751,21.595,1.7573
3750.4,-53.154,15.751,22.595,1.7573
3760.3,-54.154,16.751,21.595,1.7573
3770.2,-53.154,15.751,22.595,0.75725
3780.1,-51.154,15.751,21.595,0.75725
3790.0,-49.154,15.751,20.595,1.7573
3799.8,-47.154,18.751,19.595,1.7573
3809.7,-46.154,19.751,20.595,1.7573
3819.6,-43.154,21.751,19.595,1.7573
3829.5,-43.154,21.751,16.595,-0.24275
3839.4,-44.154,20.751,13.595,-2.2427
3849.3,-46.154,20.751,12.595,-4.2427
3859.2,-51.154,17.751,11.595,-4.2427
3869.0,-55.154,17.751,11.595,-2.2427
3878.9,-58.154,16.751,14.595,0.75725
3888.8,-62.154,14.751,16.595,1.7573
3898.7,-63.154,13.751,22.595,4.7573
3908.6,-66.154,11.751,30.595,8.7573
3918.5,-66.154,11.751,35.595,9.7573
3928.4,-66.154,13.751,39.595,12.757
3938.2,-66.154,10.751,43.595,13.757
3948.1,-66.154,11.751,47.595,16.757
3958.0,-66.154,11.751,50.595,17.757
3967.9,-68.154,10.751,53.595,18.757
3977.8,-68.154,10.751,54.595,17.757
3987.7,-70.154,10.751,55.595,18.757
3997.6,-70.154,10.751,57.595,19.757
4007.4,-70.154,9.7509,59.595,20.757
4017.3,-70.154,9.7509,57.595,19.757
4027.2,-68.154,9.7509,55.595,17.757
4037.1,-68.154,9.7509,56.595,16.757
4047.0,-67.154,9.7509,53.595,16.757
4056.9,-67.154,9.7509,53.595,16.757
4066.8,-68.154,7.7509,51.595,14.757
4076.6,-68.154,7.7509,49.595,14.757
4086.5,-69.154,8.7509,48.595,13.757
4096.4,-69.154,7.7509,49.595,12.757
4106.3,-68.154,8.7509,47.595,12.757
4116.2,-68.154,8.7509,47.595,13.757
4126.1,-70.154,6.7509,47.595,13.757
4136.0,-70.154,5.7509,48.595,13.757
4145.8,-70.154,7.7509,47.595,12.757
4155.7,-71.154,5.7509,47.595,12.757
4165.6,-71.154,5.7509,46.595,10.757
4175.5,-70.154,5.7509,45.595,11.757
4185.4,-70.154,6.7509,45.595,12.757
4195.3,-68.154,6.7509,46.595,12.757
4205.2,-68.154,5.7509,45.595,11.757
4215.0,-66.154,7.7509,43.595,10.757
4224.9,-65.154,6.7509,43.595,9.7573
4234.8,-65.154,7.7509,39.595,9.7573
4244.7,-64.154,7.7509,41.595,9.7573
4254.6,-61.154,7.7509,43.595,9.7573
4264.5,-62.154,8.7509,45.595,10.757
4274.4,-61.154,9.7509,41.595,11.757
4284.2,-60.154,8.7509,44.595,11.757
4294.1,-59.154,8.7509,44.595,11.757
4304.0,-57.154,9.7509,42.595,10.757
4313.9,-55.154,10.751,42.595,10.757
4323.8,-56.154,8.7509,44.595,14.757
4333.7,-53.154,10.751,44.595,14.757
4343.6,-52.154,10.751,43.595,13.757
4353.4,-51.154,11.751,43.595,13.757
4363.3,-50.154,11.751,43.595,12.757
4373.2,-48.154,11.751,43.595,12.757
4383.1,-47.154,14.751,42.595,11.757
4393.0,-48.154,14.751,42.595,11.757
4402.9,-46.154,15.751,38.595,11.757
4412.8,-49.154,13.751,38.595,11.757
4422.6,-52.154,12.751,39.595,11.757
4432.5,-59.154,8.7509,39.595,11.757
4442.4,-62.154,7.7509,44.595,13.757
4452.3,-65.154,6.7509,44.595,13.757
4462.2,-67.154,5.7509,54.595,19.757
4472.1,-69.154,5.7509,54.595,19.757
4482.0,-68.154,5.7509,61.595,23.757
4491.8,-71.154,4.7509,61.595,23.757
4501.7,-72.154,4.7509,66.595,25.757
4511.6,-72.154,1.7509,66.595,25.757
4521.5,-72.154,2.7509,70.595,26.757
4531.4,-75.154,2.7509,70.595,25.757
4541.3,-74.154,2.7509,71.595,25.757
4551.2,-74.154,1.7509,71.595,25.757
4561.0,-74.154,2.7509,72.595,24.757
4570.9,-74.154,-0.24908,70.595,24.757
4580.8,-73.154,2.7509,69.595,23.757
4590.7,-73.154,0.75092,67.595,21.757
4600.6,-72.154,2.7509,67.595,21.757
4610.5,-72.154,0.75092,67.595,21.757
4620.3,-71.154,1.7509,65.595,22.757
4630.2,-72.154,0.75092,66.595,19.757
4640.1,-72.154,1.7509,64.595,21.757
4650.0,-74.154,-0.24908,66.595,20.757
4659.9,-73.154,-1.2491,66.595,19.757
4669.8,-73.154,-1.2491,67.595,21.757
4679.7,-75.154,-2.2491,68.595,22.757
4689.6,-75.154,-2.2491,69.595,22.757
4699.4,-74.154,-4.2491,70.595,23.757
4709.3,-74.154,-4.2491,71.595,23.757
4719.2,-75.154,-3.2491,70.595,23.757
4729.1,-75.154,-3.2491,71.595,23.757
4739.0,-75.154,-5.2491,69.595,23.757
4748.9,-75.154,-5.2491,70.595,23.757
4758.7,-75.154,-5.2491,69.595,23.757
4768.6,-75.154,-5.2491,69.595,23.757
4778.5,-76.154,-6.2491,68.595,23.757
4788.4,-76.154,-6.2491,69.595,22.757
4798.3,-76.154,-8.2491,67.595,20.757
4808.2,-76.154,-8.2491,66.595,22.757
4818.1,-77.154,-8.2491,64.595,21.757
4828.0,-77.154,-8.2491,63.595,18.757
4837.8,-76.154,-9.2491,60.595,18.757
4847.7,-76.154,-8.2491,60.595,19.757
4857.6,-74.154,-9.2491,60.595,17.757
4867.5,-75.154,-11.249,58.595,17.757
4877.4,-73.154,-9.2491,56.595,15.757
4887.3,-73.154,-11.249,56.595,15.757
4897.1,-73.154,-11.249,54.595,15.757
4907.0,-73.154,-11.249,53.595,15.757
4916.9,-71.154,-10.249,54.595,15.757
4926.8,-71.154,-11.249,51.595,15.757
4936.7,-70.154,-10.249,52.595,15.757
4946.6,-67.154,-9.2491,54.595,16.757
4956.5,-68.154,-11.249,52.595,15.757
4966.3,-69.154,-10.249,52.595,17.757
4976.2,-65.154,-7.2491,53.595,17.757
4986.1,-66.154,-9.2491,49.595,14.757
4996.0,-67.154,-11.249,45.595,12.757
5005.9,-69.154,-10.249,43.595,13.757
5015.8,-73.154,-12.249,44.595,11.757
5025.7,-79.154,-14.249,44.595,12.757
5035.5,-81.154,-14.249,47.595,13.757
5045.4,-83.154,-16.249,54.595,16.757
5055.3,-86.154,-17.249,60.595,19.757
5065.2,-88.154,-18.249,65.595,21.757
5075.1,-87.154,-18.249,67.595,22.757
5085.0,-89.154,-18.249,71.595,24.757
5094.9,-90.154,-19.249,73.595,25.757
5104.7,-89.154,-18.249,77.595,27.757
5114.6,-90.154,-18.249,79.595,26.757
5124.5,-90.154,-17.249,80.595,27.757
5134.4,-89.154,-18.249,82.595,29.757
5144.3,-88.154,-18.249,81.595,28.757
5154.2,-89.154,-18.249,82.595,27.757
5164.1,-89.154,-18.249,81.595,28.757
5173.9,-89.154,-19.249,80.595,26.757
5183.8,-90.154,-19.249,74.595,24.757
5193.7,-89.154,-18.249,74.595,22.757
5203.6,-90.154,-20.249,70.595,20.757
5213.5,-90.154,-20.249,71.595,20.757
5223.4,-90.154,-20.249,65.595,19.757
5233.3,-91.154,-19.249,64.595,16.757
5243.1,-92.154,-20.249,61.595,15.757
5253.0,-90.154,-21.249,60.595,14.757
5262.9,-92.154,-22.249,57.595,13.757
5272.8,-91.154,-21.249,55.595,13.757
5282.7,-92.154,-22.249,54.595,13.757
5292.6,-91.154,-21.249,53.595,12.757
5302.5,-91.154,-21.249,53.595,13.757
5312.3,-93.154,-22.249,51.595,12.757
5322.2,-91.154,-21.249,48.595,10.757
5332.1,-90.154,-21.249,49.595,11.757
5342.0,-89.154,-21.249,48.595,11.757
5351.9,-89.154,-21.249,44.595,9.7573
5361.8,-89.154,-23.249,41.595,6.7573
5371.7,-89.154,-22.249,41.595,7.7573
5381.5,-86.154,-20.249,39.595,6.7573
5391.4,-86.154,-21.249,35.595,5.7573
5401.3,-86.154,-21.249,35.595,5.7573
5411.2,-85.154,-20.249,28.595,2.7573
5421.1,-85.154,-20.249,28.595,2.7573
5431.0,-84.154,-20.249,23.595,-1.2427
5440.9,-84.154,-20.249,23.595,-1.2427
5450.7,-81.154,-20.249,20.595,-2.2427
5460.6,-81.154,-20.249,20.595,-2.2427
5470.5,-80.154,-19.249,19.595,-2.2427
5480.4,-80.154,-19.249,19.595,-2.2427
5490.3,-79.154,-17.249,15.595,-3.2427
5500.2,-79.154,-17.249,15.595,-3.2427
5510.1,-74.154,-16.249,13.595,-2.2427
5519.9,-74.154,-16.249,13.595,-2.2427
5529.8,-74.154,-16.249,6.5954,-6.2427
5539.7,-74.154,-16.249,6.5954,-6.2427
5549.6,-72.154,-15.249,5.5954,-7.2427
5559.5,-72.154,-13.249,5.5954,-7.2427
5569.4,-70.154,-14.249,3.5954,-7.2427
5579.3,-70.154,-14.249,3.5954,-7.2427
5589.1,-68.154,-15.249,3.5954,-8.2427
5599.0,-69.154,-13.249,3.5954,-8.2427
5608.9,-68.154,-14.249,1.5954,-7.2427
5618.8,-68.154,-13.249,-0.40456,-7.2427
5628.7,-66.154,-13.249,1.5954,-7.2427
5638.6,-64.154,-13.249,-0.40456,-9.2427
5648.5,-63.154,-13.249,-1.4046,-8.2427
5658.3,-61.154,-11.249,-2.4046,-11.243
5668.2,-58.154,-12.249,-4.4046,-10.243
5678.1,-58.154,-10.249,-5.4046,-8.2427
