t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
408.3,-15.944,133.24,-379.29,-78.997
418.2,-17.944,133.24,-383.29,-79.997
428.1,-21.944,131.24,-384.29,-80.997
437.9,-30.944,127.24,-388.29,-81.997
447.8,-41.944,123.24,-391.29,-81.997
457.7,-53.944,116.24,-390.29,-81.997
467.6,-65.944,110.24,-395.29,-82.997
477.5,-80.944,102.24,-393.29,-81.997
487.4,-88.944,99.245,-397.29,-81.997
497.3,-88.944,97.245,-396.29,-82.997
507.1,-93.944,91.245,-401.29,-82.997
517.0,-95.944,86.245,-401.29,-81.997
526.9,-89.944,84.245,-391.29,-78.997
536.8,-88.944,79.245,-372.29,-70.997
546.7,-97.944,70.245,-354.29,-64.997
556.6,-102.94,65.245,-335.29,-58.997
566.5,-100.94,65.245,-317.29,-52.997
576.3,-91.944,72.245,-300.29,-44.997
586.2,-74.944,80.245,-283.29,-40.997
596.1,-52.944,90.245,-272.29,-37.997
606.0,-27.944,107.24,-263.29,-33.997
615.9,-0.94431,122.24,-255.29,-30.997
625.8,24.056,136.24,-251.29,-29.997
635.7,48.056,150.24,-249.29,-28.997
645.5,67.056,162.24,-250.29,-29.997
655.4,81.056,171.24,-252.29,-30.997
665.3,98.056,180.24,-259.29,-33.997
675.2,112.06,188.24,-269.29,-37.997
685.1,126.06,197.24,-275.29,-41.997
695.0,143.06,207.24,-283.29,-45.997
704.9,158.06,215.24,-291.29,-48.997
714.7,175.06,223.24,-300.29,-52.997
724.6,190.06,233.24,-306.29,-55.997
734.5,210.06,243.24,-314.29,-57.997
744.4,226.06,252.24,-319.29,-60.997
754.3,241.06,262.24,-321.29,-62.997
764.2,241.06,262.24,-323.29,-61.997
774.1,266.06,280.24,-323.29,-62.997
783.9,266.06,280.24,-321.29,-61.997
793.8,289.06,296.24,-324.29,-63.997
803.7,289.06,296.24,-324.29,-61.997
813.6,311.06,313.24,-326.29,-63.997
823.5,311.06,313.24,-329.29,-63.997
833.4,331.06,330.24,-330.29,-64.997
843.3,331.06,330.24,-334.29,-66.997
853.1,345.06,344.24,-335.29,-65.997
863.0,345.06,344.24,-336.29,-65.997
872.9,349.06,352.24,-336.29,-64.997
882.8,349.06,352.24,-338.29,-66.997
892.7,348.06,357.24,-339.29,-65.997
902.6,348.06,357.24,-339.29,-64.997
912.5,345.06,359.24,-339.29,-64.997
922.3,343.06,360.24,-340.29,-66.997
932.2,336.06,358.24,-346.29,-67.997
942.1,333.06,357.24,-348.29,-67.997
952.0,336.06,362.24,-350.29,-68.997
961.9,351.06,367.24,-354.29,-69.997
971.8,374.06,377.24,-354.29,-70.997
981.7,401.06,387.24,-354.29,-70.997
991.5,428.06,397.24,-332.29,-61.997
1001.4,443.06,400.24,-332.29,-61.997
1011.3,455.06,404.24,-299.29,-51.997
1021.2,463.06,404.24,-299.29,-51.997
1031.1,465.06,402.24,-265.29,-41.997
1041.0,465.06,401.24,-265.29,-41.997
1050.9,465.06,398.24,-243.29,-35.997
1060.7,457.06,392.24,-243.29,-35.997
1070.6,450.06,386.24,-234.29,-33.997
1080.5,441.06,380.24,-234.29,-33.997
1090.4,429.06,374.24,-231.29,-33.997
1100.3,413.06,363.24,-231.29,-33.997
1110.2,396.06,355.24,-241.29,-38.997
1120.1,379.06,343.24,-241.29,-38.997
1129.9,357.06,331.24,-256.29,-44.997
1139.8,338.06,321.24,-256.29,-44.997
1149.7,322.06,311.24,-277.29,-52.997
1159.6,305.06,302.24,-277.29,-52.997
1169.5,287.06,291.24,-299.29,-61.997
1179.4,268.06,282.24,-299.29,-61.997
1189.3,248.06,273.24,-313.29,-66.997
1199.1,230.06,263.24,-313.29,-66.997
1209.0,211.06,255.24,-319.29,-70.997
1218.9,194.06,246.24,-321.29,-73.997
1228.8,181.06,242.24,-325.29,-74.997
1238.7,167.06,237.24,-325.29,-75.997
1248.6,153.06,230.24,-324.29,-74.997
1258.5,143.06,226.24,-327.29,-75.997
1268.3,133.06,224.24,-326.29,-73.997
1278.2,123.06,219.24,-328.29,-73.997
1288.1,116.06,218.24,-329.29,-73.997
1298.0,105.06,211.24,-331.29,-75.997
1307.9,98.056,207.24,-336.29,-75.997
1317.8,85.056,201.24,-337.29,-76.997
1327.7,78.056,197.24,-340.29,-77.997
1337.5,62.056,190.24,-347.29,-77.997
1347.4,48.056,184.24,-349.29,-80.997
1357.3,36.056,181.24,-355.29,-82.997
1367.2,26.056,176.24,-361.29,-84.997
1377.1,13.056,172.24,-364.29,-86.997
1387.0,3.0557,164.24,-368.29,-88.997
1396.9,-5.9443,163.24,-375.29,-89.997
1406.7,-10.944,158.24,-377.29,-90.997
1416.6,-6.9443,158.24,-383.29,-92.997
1426.5,8.0557,163.24,-389.29,-95.997
1436.4,29.056,170.24,-392.29,-95.997
1446.3,44.056,176.24,-391.29,-96.997
1456.2,59.056,180.24,-379.29,-89.997
1466.1,67.056,181.24,-360.29,-82.997
1475.9,67.056,181.24,-341.29,-76.997
1485.8,74.056,177.24,-325.29,-71.997
1495.7,74.056,177.24,-307.29,-64.997
1505.6,66.056,173.24,-293.29,-60.997
1515.5,66.056,173.24,-282.29,-56.997
1525.4,59.056,166.24,-276.29,-55.997
1535.3,59.056,166.24,-273.29,-56.997
1545.1,44.056,157.24,-274.29,-56.997
1555.0,44.056,157.24,-272.29,-54.997
1564.9,25.056,146.24,-275.29,-55.997
1574.8,25.056,146.24,-280.29,-56.997
1584.7,2.0557,137.24,-287.29,-58.997
1594.6,2.0557,137.24,-296.29,-63.997
1604.5,-8.9443,132.24,-305.29,-66.997
1614.3,-8.9443,132.24,-314.29,-70.997
1624.2,-12.944,133.24,-324.29,-74.997
1634.1,-17.944,130.24,-331.29,-77.997
1644.0,-20.944,131.24,-340.29,-82.997
1653.9,-23.944,130.24,-349.29,-83.997
1663.8,-27.944,131.24,-354.29,-87.997
1673.7,-33.944,128.24,-358.29,-90.997
1683.5,-38.944,129.24,-361.29,-92.997
1693.4,-43.944,128.24,-363.29,-92.997
1703.3,-45.944,128.24,-367.29,-93.997
1713.2,-51.944,126.24,-366.29,-93.997
1723.1,-58.944,123.24,-370.29,-93.997
1733.0,-67.944,121.24,-374.29,-95.997
1742.9,-75.944,117.24,-376.29,-97.997
1752.7,-83.944,113.24,-376.29,-97.997
1762.6,-89.944,110.24,-380.29,-98.997
1772.5,-97.944,107.24,-382.29,-99.997
1782.4,-104.94,100.24,-390.29,-103.0
1792.3,-115.94,96.245,-393.29,-104.0
1802.2,-124.94,91.245,-397.29,-105.0
1812.1,-135.94,85.245,-403.29,-106.0
1821.9,-144.94,79.245,-407.29,-108.0
1831.8,-156.94,72.245,-412.29,-110.0
1841.7,-168.94,66.245,-416.29,-114.0
1851.6,-179.94,59.245,-422.29,-116.0
1861.5,-188.94,52.245,-428.29,-116.0
1871.4,-199.94,46.245,-431.29,-118.0
1881.3,-204.94,39.245,-434.29,-121.0
1891.1,-199.94,40.245,-439.29,-122.0
1901.0,-183.94,47.245,-442.29,-121.0
1910.9,-155.94,57.245,-434.29,-119.0
1920.8,-135.94,62.245,-417.29,-111.0
1930.7,-125.94,64.245,-400.29,-104.0
1940.6,-119.94,67.245,-385.29,-98.997
1950.5,-113.94,69.245,-366.29,-94.997
1960.3,-109.94,71.245,-355.29,-92.997
1970.2,-105.94,74.245,-347.29,-91.997
1980.1,-101.94,73.245,-345.29,-94.997
1990.0,-99.944,73.245,-358.29,-105.0
1999.9,-96.944,71.245,-380.29,-122.0
2009.8,-100.94,68.245,-416.29,-147.0
2019.7,-103.94,61.245,-462.29,-179.0
2029.5,-110.94,56.245,-511.29,-210.0
2039.4,-119.94,48.245,-557.29,-238.0
2049.3,-131.94,40.245,-588.29,-259.0
2059.2,-141.94,33.245,-616.29,-276.0
2069.1,-148.94,30.245,-635.29,-286.0
2079.0,-156.94,26.245,-651.29,-293.0
2088.9,-161.94,22.245,-651.29,-293.0
2098.7,-163.94,21.245,-674.29,-305.0
2108.6,-171.94,21.245,-674.29,-305.0
2118.5,-171.94,22.245,-687.29,-311.0
2128.4,-173.94,24.245,-687.29,-311.0
2138.3,-173.94,27.245,-702.29,-319.0
2148.2,-176.94,31.245,-702.29,-319.0
2158.1,-175.94,37.245,-712.29,-324.0
2167.9,-170.94,42.245,-712.29,-324.0
2177.8,-167.94,50.245,-717.29,-326.0
2187.7,-162.94,57.245,-717.29,-326.0
2197.6,-154.94,63.245,-714.29,-324.0
2207.5,-154.94,63.245,-714.29,-324.0
2217.4,-134.94,79.245,-706.29,-319.0
2227.3,-134.94,79.245,-706.29,-319.0
2237.1,-120.94,90.245,-697.29,-313.0
2247.0,-120.94,90.245,-697.29,-313.0
2256.9,-119.94,96.245,-681.29,-303.0
2266.8,-119.94,96.245,-681.29,-303.0
2276.7,-113.94,106.24,-664.29,-288.0
2286.6,-113.94,106.24,-664.29,-288.0
2296.5,-111.94,114.24,-658.29,-283.0
2306.3,-111.94,114.24,-657.29,-282.0
2316.2,-119.94,113.24,-661.29,-286.0
2326.1,-119.94,113.24,-674.29,-293.0
2336.0,-138.94,103.24,-692.29,-304.0
2345.9,-171.94,85.245,-716.29,-317.0
2355.8,-186.94,77.245,-731.29,-327.0
2365.7,-182.94,79.245,-746.29,-336.0
2375.5,-171.94,83.245,-750.29,-340.0
2385.4,-168.94,82.245,-745.29,-341.0
2395.3,-164.94,83.245,-746.29,-348.0
2405.2,-158.94,86.245,-742.29,-354.0
2415.1,-156.94,82.245,-741.29,-357.0
2425.0,-155.94,81.245,-738.29,-362.0
2434.9,-154.94,81.245,-734.29,-365.0
2444.7,-162.94,76.245,-731.29,-365.0
2454.6,-162.94,75.245,-727.29,-366.0
2464.5,-162.94,74.245,-725.29,-366.0
2474.4,-164.94,74.245,-727.29,-369.0
2484.3,-164.94,72.245,-733.29,-373.0
2494.2,-162.94,73.245,-746.29,-381.0
2504.1,-172.94,67.245,-757.29,-386.0
2513.9,-185.94,59.245,-767.29,-393.0
2523.8,-196.94,53.245,-776.29,-397.0
2533.7,-206.94,47.245,-783.29,-401.0
2543.6,-213.94,42.245,-787.29,-403.0
2553.5,-220.94,37.245,-794.29,-405.0
2563.4,-227.94,33.245,-801.29,-407.0
2573.2,-230.94,31.245,-803.29,-407.0
2583.1,-231.94,31.245,-799.29,-403.0
2593.0,-234.94,29.245,-794.29,-397.0
2602.9,-234.94,28.245,-786.29,-391.0
2612.8,-238.94,28.245,-777.29,-384.0
2622.7,-240.94,25.245,-765.29,-376.0
2632.6,-245.94,23.245,-749.29,-366.0
2642.5,-249.94,19.245,-731.29,-354.0
2652.3,-257.94,15.245,-712.29,-342.0
2662.2,-263.94,9.245,-696.29,-329.0
2672.1,-274.94,3.245,-678.29,-317.0
2682.0,-289.94,-7.755,-663.29,-305.0
2691.9,-300.94,-11.755,-649.29,-294.0
2701.8,-311.94,-18.755,-637.29,-284.0
2711.6,-327.94,-27.755,-626.29,-276.0
2721.5,-339.94,-35.755,-618.29,-269.0
2731.4,-352.94,-41.755,-611.29,-263.0
2741.3,-367.94,-50.755,-603.29,-256.0
2751.2,-374.94,-53.755,-596.29,-249.0
2761.1,-384.94,-61.755,-594.29,-245.0
2771.0,-400.94,-70.755,-594.29,-241.0
2780.8,-423.94,-85.755,-593.29,-238.0
2790.7,-430.94,-93.755,-593.29,-233.0
2800.6,-424.94,-92.755,-589.29,-229.0
2810.5,-403.94,-86.755,-579.29,-221.0
2820.4,-386.94,-80.755,-564.29,-212.0
2830.3,-372.94,-78.755,-526.29,-191.0
2840.2,-361.94,-75.755,-491.29,-175.0
2850.0,-353.94,-72.755,-456.29,-159.0
2859.9,-343.94,-70.755,-421.29,-142.0
2869.8,-334.94,-68.755,-397.29,-134.0
2879.7,-326.94,-66.755,-391.29,-135.0
2889.6,-315.94,-62.755,-399.29,-146.0
2899.5,-308.94,-59.755,-425.29,-164.0
2909.4,-300.94,-55.755,-451.29,-181.0
2919.2,-300.94,-55.755,-472.29,-197.0
2929.1,-285.94,-47.755,-487.29,-210.0
2939.0,-285.94,-47.755,-501.29,-217.0
2948.9,-287.94,-49.755,-509.29,-223.0
2958.8,-287.94,-49.755,-516.29,-228.0
2968.7,-304.94,-55.755,-525.29,-231.0
2978.6,-304.94,-55.755,-531.29,-235.0
2988.4,-315.94,-61.755,-539.29,-236.0
2998.3,-315.94,-61.755,-547.29,-240.0
3008.2,-316.94,-62.755,-557.29,-242.0
3018.1,-316.94,-62.755,-569.29,-246.0
3028.0,-321.94,-63.755,-576.29,-248.0
3037.9,-321.94,-63.755,-588.29,-252.0
3047.8,-321.94,-64.755,-597.29,-258.0
3057.6,-321.94,-65.755,-609.29,-265.0
3067.5,-325.94,-64.755,-624.29,-273.0
3077.4,-328.94,-66.755,-637.29,-282.0
3087.3,-325.94,-64.755,-655.29,-291.0
3097.2,-325.94,-63.755,-667.29,-296.0
3107.1,-322.94,-62.755,-673.29,-299.0
3117.0,-322.94,-59.755,-673.29,-299.0
3126.8,-320.94,-58.755,-681.29,-301.0
3136.7,-318.94,-56.755,-681.29,-301.0
3146.6,-317.94,-54.755,-685.29,-300.0
3156.5,-316.94,-54.755,-685.29,-300.0
3166.4,-320.94,-53.755,-684.29,-297.0
3176.3,-324.94,-55.755,-684.29,-297.0
3186.2,-329.94,-56.755,-676.29,-289.0
3196.0,-331.94,-57.755,-676.29,-289.0
3205.9,-335.94,-57.755,-669.29,-281.0
3215.8,-344.94,-63.755,-669.29,-281.0
3225.7,-353.94,-67.755,-657.29,-270.0
3235.6,-374.94,-81.755,-657.29,-270.0
3245.5,-386.94,-88.755,-640.29,-254.0
3255.4,-375.94,-85.755,-640.29,-254.0
3265.2,-347.94,-77.755,-615.29,-238.0
3275.1,-326.94,-68.755,-615.29,-238.0
3285.0,-309.94,-60.755,-544.29,-199.0
3294.9,-292.94,-54.755,-544.29,-199.0
3304.8,-276.94,-46.755,-478.29,-166.0
3314.7,-260.94,-39.755,-478.29,-166.0
3324.6,-247.94,-36.755,-442.29,-150.0
3334.4,-236.94,-30.755,-411.29,-134.0
3344.3,-227.94,-27.755,-388.29,-122.0
3354.2,-216.94,-22.755,-368.29,-114.0
3364.1,-202.94,-15.755,-356.29,-107.0
3374.0,-193.94,-9.755,-345.29,-99.997
3383.9,-184.94,-5.755,-331.29,-94.997
3393.8,-177.94,-0.75501,-327.29,-90.997
3403.6,-178.94,0.24499,-324.29,-87.997
3413.5,-179.94,-0.75501,-322.29,-86.997
3423.4,-189.94,-6.755,-323.29,-85.997
3433.3,-195.94,-9.755,-324.29,-85.997
3443.2,-204.94,-10.755,-326.29,-84.997
3453.1,-205.94,-11.755,-328.29,-84.997
3463.0,-206.94,-7.755,-332.29,-84.997
3472.8,-202.94,-8.755,-333.29,-84.997
3482.7,-201.94,-4.755,-338.29,-85.997
3492.6,-201.94,-3.755,-339.29,-85.997
3502.5,-203.94,-4.755,-341.29,-84.997
3512.4,-203.94,-4.755,-343.29,-84.997
3522.3,-203.94,-1.755,-342.29,-83.997
3532.2,-205.94,-2.755,-344.29,-83.997
3542.0,-203.94,-0.75501,-344.29,-82.997
3551.9,-206.94,0.24499,-345.29,-80.997
3561.8,-205.94,1.245,-344.29,-82.997
3571.7,-203.94,3.245,-344.29,-81.997
3581.6,-203.94,6.245,-345.29,-82.997
3591.5,-209.94,5.245,-347.29,-79.997
3601.4,-210.94,5.245,-344.29,-79.997
3611.2,-216.94,4.245,-341.29,-78.997
3621.1,-217.94,4.245,-347.29,-79.997
3631.0,-217.94,4.245,-347.29,-79.997
3640.9,-234.94,-0.75501,-350.29,-80.997
3650.8,-234.94,-0.75501,-351.29,-81.997
3660.7,-247.94,-4.755,-354.29,-81.997
3670.6,-247.94,-4.755,-363.29,-83.997
3680.4,-272.94,-18.755,-365.29,-84.997
3690.3,-272.94,-18.755,-369.29,-86.997
3700.2,-258.94,-11.755,-374.29,-87.997
3710.1,-258.94,-11.755,-373.29,-88.997
3720.0,-208.94,10.245,-366.29,-83.997
3729.9,-208.94,10.245,-344.29,-73.997
3739.8,-178.94,24.245,-325.29,-67.997
3749.6,-178.94,24.245,-308.29,-61.997
3759.5,-151.94,38.245,-284.29,-53.997
3769.4,-151.94,38.245,-266.29,-46.997
3779.3,-136.94,44.245,-245.29,-40.997
3789.2,-124.94,49.245,-234.29,-35.997
3799.1,-112.94,56.245,-221.29,-32.997
3809.0,-105.94,60.245,-214.29,-31.997
3818.8,-97.944,64.245,-208.29,-29.997
3828.7,-93.944,66.245,-202.29,-26.997
3838.6,-92.944,68.245,-199.29,-25.997
3848.5,-88.944,70.245,-199.29,-25.997
3858.4,-88.944,71.245,-199.29,-27.997
3868.3,-85.944,75.245,-203.29,-26.997
3878.2,-94.944,72.245,-208.29,-28.997
3888.0,-105.94,66.245,-212.29,-31.997
3897.9,-108.94,65.245,-218.29,-33.997
3907.8,-112.94,64.245,-225.29,-38.997
3917.7,-112.94,65.245,-232.29,-39.997
3927.6,-109.94,68.245,-243.29,-44.997
3937.5,-107.94,70.245,-253.29,-47.997
3947.4,-106.94,72.245,-258.29,-49.997
3957.2,-100.94,75.245,-264.29,-52.997
3967.1,-97.944,79.245,-268.29,-51.997
3977.0,-94.944,80.245,-273.29,-55.997
3986.9,-90.944,83.245,-277.29,-56.997
3996.8,-84.944,87.245,-281.29,-58.997
4006.7,-74.944,96.245,-281.29,-57.997
4016.6,-60.944,104.24,-282.29,-59.997
4026.4,-47.944,112.24,-283.29,-58.997
4036.3,-33.944,121.24,-285.29,-59.997
4046.2,-23.944,129.24,-287.29,-59.997
4056.1,-13.944,132.24,-291.29,-61.997
4066.0,-11.944,136.24,-296.29,-62.997
4075.9,-9.9443,140.24,-301.29,-64.997
4085.8,-10.944,140.24,-306.29,-67.997
4095.6,-4.9443,145.24,-310.29,-67.997
4105.5,-1.9443,148.24,-317.29,-71.997
4115.4,2.0557,153.24,-322.29,-75.997
4125.3,1.0557,153.24,-331.29,-78.997
4135.2,-6.9443,147.24,-332.29,-79.997
4145.1,-2.9443,148.24,-339.29,-79.997
4155.0,9.0557,150.24,-343.29,-81.997
4164.8,31.056,158.24,-346.29,-84.997
4174.7,58.056,169.24,-338.29,-80.997
4184.6,84.056,182.24,-320.29,-73.997
4194.5,102.06,189.24,-303.29,-67.997
4204.4,120.06,197.24,-303.29,-67.997
4214.3,132.06,200.24,-266.29,-54.997
4224.2,144.06,204.24,-266.29,-54.997
4234.0,153.06,207.24,-234.29,-42.997
4243.9,162.06,209.24,-234.29,-42.997
4253.8,171.06,211.24,-215.29,-36.997
4263.7,174.06,212.24,-215.29,-36.997
4273.6,180.06,213.24,-209.29,-36.997
4283.5,186.06,216.24,-209.29,-36.997
4293.4,194.06,219.24,-205.29,-34.997
4303.2,197.06,223.24,-205.29,-34.997
4313.1,198.06,225.24,-204.29,-33.997
4323.0,200.06,230.24,-204.29,-33.997
4332.9,201.06,230.24,-214.29,-36.997
4342.8,201.06,230.24,-214.29,-36.997
4352.7,195.06,228.24,-226.29,-44.997
4362.6,195.06,228.24,-226.29,-44.997
4372.4,187.06,224.24,-244.29,-51.997
4382.3,187.06,224.24,-244.29,-51.997
4392.2,184.06,222.24,-262.29,-58.997
4402.1,184.06,222.24,-262.29,-58.997
4412.0,183.06,222.24,-263.29,-57.997
4421.9,183.06,222.24,-267.29,-59.997
4431.8,179.06,223.24,-270.29,-59.997
4441.6,179.06,223.24,-272.29,-61.997
4451.5,172.06,218.24,-271.29,-61.997
4461.4,172.06,218.24,-273.29,-62.997
4471.3,162.06,215.24,-274.29,-62.997
4481.2,162.06,215.24,-274.29,-61.997
4491.1,157.06,212.24,-277.29,-63.997
4501.0,154.06,208.24,-279.29,-63.997
4510.8,148.06,206.24,-282.29,-63.997
4520.7,146.06,206.24,-281.29,-63.997
4530.6,146.06,203.24,-282.29,-64.997
4540.5,140.06,199.24,-283.29,-64.997
4550.4,141.06,200.24,-286.29,-65.997
4560.3,138.06,199.24,-290.29,-69.997
4570.2,138.06,200.24,-296.29,-70.997
4580.0,138.06,200.24,-300.29,-73.997
4589.9,138.06,201.24,-306.29,-76.997
4599.8,131.06,198.24,-313.29,-80.997
4609.7,116.06,188.24,-320.29,-81.997
4619.6,119.06,189.24,-326.29,-82.997
4629.5,139.06,197.24,-331.29,-86.997
4639.4,150.06,198.24,-332.29,-85.997
4649.2,168.06,206.24,-327.29,-82.997
4659.1,189.06,213.24,-307.29,-74.997
4669.0,204.06,220.24,-284.29,-67.997
4678.9,218.06,225.24,-265.29,-60.997
4688.8,223.06,229.24,-241.29,-53.997
4698.7,233.06,233.24,-217.29,-44.997
4708.6,239.06,235.24,-202.29,-38.997
4718.4,243.06,237.24,-188.29,-34.997
4728.3,250.06,238.24,-177.29,-31.997
4738.2,251.06,241.24,-165.29,-27.997
4748.1,249.06,238.24,-156.29,-23.997
4758.0,243.06,234.24,-150.29,-20.997
4767.9,243.06,231.24,-142.29,-17.997
4777.8,236.06,228.24,-132.29,-14.997
4787.6,222.06,220.24,-125.29,-13.997
4797.5,209.06,211.24,-123.29,-10.997
4807.4,198.06,205.24,-126.29,-10.997
4817.3,179.06,197.24,-132.29,-13.997
4827.2,167.06,194.24,-141.29,-15.997
4837.1,160.06,192.24,-150.29,-21.997
4847.0,155.06,192.24,-153.29,-25.997
4856.8,148.06,190.24,-156.29,-31.997
4866.7,142.06,189.24,-162.29,-42.997
4876.6,136.06,190.24,-171.29,-56.997
4886.5,130.06,189.24,-183.29,-72.997
4896.4,126.06,184.24,-198.29,-88.997
4906.3,120.06,182.24,-212.29,-101.0
4916.2,116.06,180.24,-224.29,-115.0
4926.0,111.06,177.24,-240.29,-126.0
4935.9,105.06,174.24,-255.29,-139.0
4945.8,102.06,173.24,-277.29,-156.0
4955.7,98.056,171.24,-311.29,-179.0
4965.6,93.056,169.24,-346.29,-203.0
4975.5,87.056,165.24,-380.29,-227.0
4985.4,81.056,162.24,-412.29,-245.0
4995.2,72.056,157.24,-434.29,-257.0
5005.1,67.056,154.24,-452.29,-268.0
5015.0,59.056,151.24,-476.29,-279.0
5024.9,51.056,148.24,-501.29,-295.0
5034.8,44.056,146.24,-526.29,-308.0
5044.7,37.056,145.24,-550.29,-318.0
5054.6,37.056,145.24,-568.29,-326.0
5064.4,24.056,140.24,-575.29,-331.0
5074.3,24.056,140.24,-579.29,-331.0
5084.2,6.0557,133.24,-582.29,-333.0
5094.1,6.0557,133.24,-585.29,-333.0
5104.0,27.056,144.24,-591.29,-335.0
5113.9,27.056,144.24,-598.29,-336.0
5123.7,58.056,146.24,-596.29,-333.0
5133.6,58.056,146.24,-572.29,-323.0
5143.5,90.056,160.24,-542.29,-310.0
5153.4,90.056,160.24,-518.29,-302.0
5163.3,104.06,166.24,-484.29,-290.0
5173.2,104.06,166.24,-461.29,-282.0
5183.1,106.06,163.24,-448.29,-279.0
5193.0,106.06,163.24,-449.29,-285.0
5202.8,104.06,159.24,-463.29,-296.0
5212.7,96.056,153.24,-477.29,-308.0
5222.6,91.056,147.24,-488.29,-316.0
5232.5,85.056,142.24,-488.29,-316.0
5242.4,80.056,140.24,-503.29,-329.0
5252.3,77.056,138.24,-503.29,-329.0
5262.1,67.056,131.24,-526.29,-344.0
5272.0,54.056,125.24,-526.29,-344.0
5281.9,44.056,121.24,-552.29,-358.0
5291.8,38.056,118.24,-552.29,-358.0
5301.7,33.056,115.24,-577.29,-370.0
5311.6,25.056,112.24,-577.29,-370.0
5321.5,20.056,109.24,-600.29,-381.0
5331.4,17.056,106.24,-600.29,-381.0
5341.2,15.056,106.24,-615.29,-384.0
5351.1,13.056,104.24,-615.29,-384.0
5361.0,10.056,101.24,-616.29,-382.0
5370.9,10.056,97.245,-616.29,-382.0
5380.8,7.0557,97.245,-607.29,-374.0
5390.7,8.0557,96.245,-607.29,-374.0
5400.5,7.0557,96.245,-584.29,-356.0
5410.4,7.0557,95.245,-584.29,-356.0
5420.3,9.0557,96.245,-534.29,-326.0
5430.2,10.056,94.245,-534.29,-326.0
5440.1,13.056,96.245,-470.29,-285.0
5450.0,16.056,95.245,-470.29,-285.0
5459.9,14.056,96.245,-439.29,-265.0
5469.7,13.056,96.245,-409.29,-245.0
5479.6,12.056,95.245,-379.29,-225.0
5489.5,14.056,96.245,-353.29,-207.0
5499.4,17.056,97.245,-328.29,-189.0
5509.3,24.056,96.245,-307.29,-173.0
5519.2,28.056,98.245,-283.29,-158.0
5529.1,34.056,100.24,-263.29,-142.0
5538.9,41.056,100.24,-246.29,-130.0
5548.8,46.056,102.24,-235.29,-120.0
5558.7,46.056,101.24,-227.29,-112.0
5568.6,50.056,101.24,-221.29,-105.0
5578.5,61.056,108.24,-217.29,-99.997
5588.4,81.056,118.24,-215.29,-94.997
5598.3,110.06,125.24,-214.29,-91.997
5608.1,141.06,137.24,-214.29,-89.997
5618.0,179.06,150.24,-212.29,-86.997
5627.9,213.06,161.24,-180.29,-72.997
5637.8,233.06,167.24,-140.29,-54.997
5647.7,245.06,170.24,-107.29,-39.997
5657.6,255.06,173.24,-76.294,-26.997
5667.5,258.06,172.24,-48.294,-14.997
5677.3,262.06,171.24,-29.294,-6.9975
5687.2,268.06,172.24,-17.294,0.0025046
5697.1,271.06,172.24,-11.294,2.0025
5707.0,270.06,170.24,-10.294,5.0025
5716.9,269.06,169.24,-9.2944,6.0025
5726.8,262.06,170.24,-14.294,6.0025
5736.7,259.06,169.24,-19.294,3.0025
5746.5,249.06,170.24,-23.294,2.0025
5756.4,240.06,170.24,-26.294,0.0025046
5766.3,240.06,170.24,-37.294,-2.9975
5776.2,218.06,167.24,-45.294,-4.9975
5786.1,218.06,167.24,-56.294,-9.9975
5796.0,202.06,166.24,-64.294,-12.997
5805.9,202.06,166.24,-74.294,-16.997
5815.7,184.06,162.24,-82.294,-19.997
