t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
1604.5,66.087,25.581,52.965,58.445
1614.4,70.087,27.581,57.965,60.445
1624.3,76.087,30.581,61.965,60.445
1634.2,79.087,30.581,66.965,63.445
1644.1,80.087,30.581,68.965,64.445
1654.0,84.087,32.581,69.965,65.445
1663.8,87.087,30.581,73.965,63.445
1673.7,90.087,30.581,75.965,65.445
1683.6,91.087,31.581,75.965,66.445
1693.5,91.087,29.581,74.965,67.445
1703.4,92.087,30.581,77.965,67.445
1713.3,92.087,31.581,77.965,66.445
1723.2,94.087,31.581,79.965,66.445
1733.1,96.087,32.581,79.965,68.445
1742.9,97.087,32.581,78.965,67.445
1752.8,97.087,31.581,77.965,68.445
1762.7,96.087,31.581,77.965,68.445
1772.6,97.087,30.581,76.965,67.445
1782.5,97.087,31.581,76.965,67.445
1792.4,98.087,31.581,78.965,67.445
1802.2,97.087,31.581,78.965,66.445
1812.1,98.087,31.581,73.965,65.445
1822.0,98.087,31.581,73.965,65.445
1831.9,96.087,30.581,75.965,66.445
1841.8,95.087,30.581,76.965,67.445
1851.7,95.087,29.581,76.965,66.445
1861.6,95.087,29.581,76.965,68.445
1871.5,92.087,29.581,76.965,67.445
1881.3,92.087,29.581,76.965,68.445
1891.2,88.087,27.581,76.965,67.445
1901.1,88.087,27.581,77.965,68.445
1911.0,85.087,25.581,75.965,67.445
1920.9,85.087,25.581,74.965,67.445
1930.8,81.087,24.581,73.965,66.445
1940.6,81.087,24.581,72.965,66.445
1950.5,76.087,21.581,72.965,66.445
1960.4,76.087,21.581,70.965,67.445
1970.3,71.087,20.581,69.965,67.445
1980.2,71.087,20.581,69.965,65.445
1990.1,66.087,19.581,67.965,65.445
2000.0,66.087,19.581,68.965,67.445
2009.8,61.087,17.581,67.965,66.445
2019.7,61.087,17.581,65.965,65.445
2029.6,57.087,15.581,66.965,65.445
2039.5,56.087,13.581,64.965,65.445
2049.4,52.087,14.581,62.965,65.445
2059.3,51.087,11.581,62.965,64.445
2069.2,47.087,10.581,59.965,65.445
2079.0,45.087,9.5815,60.965,66.445
2088.9,41.087,9.5815,59.965,65.445
2098.8,38.087,7.5815,59.965,65.445
2108.7,34.087,6.5815,58.965,65.445
2118.6,30.087,4.5815,58.965,66.445
2128.5,27.087,3.5815,59.965,66.445
2138.4,25.087,1.5815,59.965,65.445
2148.2,21.087,1.5815,56.965,66.445
2158.1,17.087,-0.41853,55.965,64.445
2168.0,15.087,-1.4185,56.965,65.445
2177.9,12.087,-2.4185,54.965,65.445
2187.8,8.0871,-3.4185,52.965,64.445
2197.7,5.0871,-5.4185,52.965,64.445
2207.6,1.0871,-7.4185,51.965,64.445
2217.4,-3.9129,-8.4185,50.965,64.445
2227.3,-6.9129,-8.4185,51.965,65.445
2237.2,-7.9129,-10.419,49.965,65.445
2247.1,-11.913,-11.419,49.965,65.445
2257.0,-15.913,-13.419,48.965,64.445
2266.9,-18.913,-14.419,48.965,64.445
2276.8,-24.913,-15.419,47.965,65.445
2286.6,-26.913,-18.419,47.965,65.445
2296.5,-29.913,-17.419,46.965,65.445
2306.4,-32.913,-19.419,46.965,65.445
2316.3,-36.913,-21.419,45.965,63.445
2326.2,-41.913,-22.419,45.965,63.445
2336.1,-45.913,-24.419,43.965,63.445
2346.0,-46.913,-23.419,43.965,63.445
2355.8,-41.913,-20.419,41.965,64.445
2365.7,-36.913,-17.419,41.965,64.445
2375.6,-29.913,-14.419,40.965,64.445
2385.5,-24.913,-13.419,40.965,64.445
2395.4,-21.913,-13.419,39.965,65.445
2405.3,-18.913,-11.419,39.965,65.445
2415.2,-15.913,-12.419,45.965,67.445
2425.0,-16.913,-13.419,45.965,67.445
2434.9,-10.913,-12.419,57.965,68.445
2444.8,-6.9129,-12.419,57.965,68.445
2454.7,-3.9129,-10.419,65.965,72.445
2464.6,-1.9129,-9.4185,73.965,74.445
2474.5,3.0871,-7.4185,81.965,76.445
2484.4,9.0871,-5.4185,86.965,77.445
2494.2,10.087,-4.4185,90.965,80.445
2504.1,12.087,-4.4185,96.965,81.445
2514.0,13.087,-4.4185,100.97,82.445
2523.9,17.087,-3.4185,99.965,82.445
2533.8,20.087,-3.4185,100.97,82.445
2543.7,21.087,-2.4185,99.965,80.445
2553.6,19.087,-1.4185,97.965,80.445
2563.4,22.087,-3.4185,97.965,79.445
2573.3,23.087,-2.4185,99.965,80.445
2583.2,26.087,-0.41853,97.965,79.445
2593.1,27.087,0.58147,97.965,78.445
2603.0,28.087,0.58147,95.965,78.445
2612.9,30.087,1.5815,95.965,78.445
2622.8,29.087,1.5815,91.965,76.445
2632.6,31.087,0.58147,91.965,76.445
2642.5,30.087,0.58147,86.965,74.445
2652.4,31.087,1.5815,87.965,74.445
2662.3,29.087,-0.41853,84.965,74.445
2672.2,29.087,0.58147,83.965,74.445
2682.1,31.087,-0.41853,82.965,72.445
2692.0,30.087,-0.41853,80.965,72.445
2701.8,28.087,-0.41853,80.965,71.445
2711.7,28.087,-0.41853,80.965,71.445
2721.6,27.087,0.58147,78.965,72.445
2731.5,27.087,0.58147,79.965,69.445
2741.4,25.087,-1.4185,74.965,71.445
2751.3,25.087,-1.4185,73.965,69.445
2761.2,23.087,-1.4185,73.965,69.445
2771.0,23.087,-1.4185,70.965,67.445
2780.9,22.087,-3.4185,67.965,67.445
2790.8,22.087,-3.4185,65.965,66.445
2800.7,19.087,-3.4185,63.965,66.445
2810.6,19.087,-3.4185,62.965,65.445
2820.5,15.087,-4.4185,61.965,65.445
2830.4,15.087,-4.4185,61.965,64.445
2840.2,13.087,-4.4185,56.965,64.445
2850.1,13.087,-4.4185,54.965,64.445
2860.0,9.0871,-6.4185,51.965,63.445
2869.9,9.0871,-6.4185,48.965,62.445
2879.8,5.0871,-6.4185,48.965,60.445
2889.7,4.0871,-7.4185,48.965,60.445
2899.6,0.087134,-7.4185,44.965,60.445
2909.4,-0.91287,-8.4185,40.965,60.445
2919.3,-3.9129,-9.4185,41.965,59.445
2929.2,-6.9129,-10.419,38.965,59.445
2939.1,-7.9129,-10.419,37.965,58.445
2949.0,-9.9129,-11.419,35.965,59.445
2958.9,-15.913,-12.419,34.965,57.445
2968.8,-16.913,-12.419,35.965,57.445
2978.6,-17.913,-14.419,31.965,56.445
2988.5,-19.913,-13.419,30.965,57.445
2998.4,-22.913,-16.419,30.965,57.445
3008.3,-26.913,-17.419,27.965,55.445
3018.2,-29.913,-16.419,28.965,55.445
3028.1,-33.913,-19.419,25.965,55.445
3038.0,-34.913,-19.419,26.965,55.445
3047.8,-37.913,-20.419,25.965,55.445
3057.7,-39.913,-20.419,22.965,53.445
3067.6,-43.913,-22.419,23.965,54.445
3077.5,-46.913,-24.419,21.965,55.445
3087.4,-49.913,-24.419,19.965,53.445
3097.3,-53.913,-25.419,18.965,52.445
3107.2,-55.913,-25.419,16.965,51.445
3117.0,-59.913,-28.419,17.965,51.445
3126.9,-62.913,-29.419,15.965,52.445
3136.8,-67.913,-32.419,11.965,52.445
3146.7,-68.913,-30.419,10.965,51.445
3156.6,-72.913,-32.419,11.965,52.445
3166.5,-76.913,-34.419,9.9653,50.445
3176.4,-76.913,-34.419,6.9653,51.445
3186.2,-71.913,-28.419,8.9653,51.445
3196.1,-65.913,-25.419,7.9653,50.445
3206.0,-57.913,-21.419,6.9653,50.445
3215.9,-52.913,-18.419,4.9653,50.445
3225.8,-47.913,-17.419,1.9653,51.445
3235.7,-45.913,-17.419,4.9653,50.445
3245.6,-43.913,-18.419,7.9653,51.445
3255.4,-39.913,-17.419,12.965,52.445
3265.3,-36.913,-17.419,20.965,54.445
3275.2,-36.913,-18.419,28.965,56.445
3285.1,-33.913,-18.419,34.965,57.445
3295.0,-29.913,-15.419,40.965,59.445
3304.9,-23.913,-14.419,45.965,61.445
3314.8,-18.913,-10.419,50.965,62.445
3324.6,-12.913,-8.4185,52.965,6
